behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-2.78001602e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.720000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.0405927e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.740000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.0405927e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.76
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.59201506e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.78
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.59201506e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.8
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.05162491e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.821
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.70335429e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.84
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.25714997e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.860000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.97201644e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.880000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.39664775e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.901
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.14447055e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.92
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.20574706e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.94
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.19904938e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.96
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.79138397e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,19.98
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.70491815e-21,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.0
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.57707803e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.02
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.47316068e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.040000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.33342898e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.060000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.31125377e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.080000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-2.79764356e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.1
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.30875317e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.121000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.30875317e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.14
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.82102249e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.16
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.23461896e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.18
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16076128e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.200000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16076128e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.220000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.08636418e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.240000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.08636418e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.26
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.50535633e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.28
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.68604308e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.3
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.48639858e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.32
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.48639858e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.34
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.78737235e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.360000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.64027872e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.381
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.02419266e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.400000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.66595679e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.42
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.95875717e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.44
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.51881326e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.46
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.43975135e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.48
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-5.30588662e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.5
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.33161174e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.52
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.57427529e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.540000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.57427529e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.560000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.64094968e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.580000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.13658942e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.6
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.13658942e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.62
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.63929919e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.64
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.47307918e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.66
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.47307918e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.68
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.64645521e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.700000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.64645521e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.720000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.01531329e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.740000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.61718943e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.76
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.61718943e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.78
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.33118446e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,20.8
