behavior,cross_car_a_v,cross_car_a_x,cross_car_a_y,cross_car_a_yaw,cross_car_b_v,cross_car_b_x,cross_car_b_y,cross_car_b_yaw,cross_car_c_v,cross_car_c_x,cross_car_c_y,cross_car_c_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,3.87285003e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.860000000000001
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,3.87285003e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.88
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,5.28116442e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.9
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,9.94575091e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.92
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,9.94575091e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.940000000000001
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,-1.22202252e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.961
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,-1.22202252e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,10.98
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,2.14152599e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,11.001000000000001
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,1.25409086e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,11.020000000000001
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,1.25409086e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,11.040000000000001
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,4.8184003e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,11.06
,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,0.0,-60.0,48.25,0.0,NO_PATH,6.06547967e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,11.08
