behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.15978774e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.980000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.15978774e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.0
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.93776627e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.02
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.14911028e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.041000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.14911028e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.06
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.51220791e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.080000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.15954915e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.1
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.85714493e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.120000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.85714493e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.14
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.19104613e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.160000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.9457149e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.18
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.12058142e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.2
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.56866135e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,34.22
