behavior,crossing_ids,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_count,perc_full,perc_near_x,t
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.28125238e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.5:-25.8:6.0:6.0:0.20:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.880000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.75773395e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.5:-25.8:6.0:6.0:0.20:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.900000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.23124066e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.5:-25.8:6.0:6.0:0.20:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.92
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.23124066e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.94
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.6003348e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.96
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.06983743e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,29.98
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.06983743e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.000000000000004
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16743344e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.020000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.07101375e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.07:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.040000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.07101375e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.02:0;5:21.1:-44.5:0.3:0.1:0.04:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.060000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.15696666e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.02:0;5:21.1:-44.5:0.3:0.1:0.04:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.080000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.99526021e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.02:0;5:21.1:-44.5:0.3:0.1:0.04:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.1
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.24334194e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.02:0;5:21.1:-44.5:0.3:0.1:0.04:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.12
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.28806398e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.02:0;5:21.1:-44.5:0.3:0.1:0.04:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.14
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-4.40208879e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.05:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.16
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.70204172e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.05:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.180000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.70204172e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.05:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.200000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.55578132e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.05:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.220000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.75952526e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.240000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.75952526e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.26
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.00548284e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.28
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.00548284e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.3
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.47424816e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.2:0.1:0.03:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.32
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.42566796e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.340000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.74379778e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.360000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.64595619e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.380000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.62745276e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.400000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.62745276e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.42
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.39910338e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.06:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.02:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.44
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.39910338e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.46
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.93538683e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.48
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.71755534e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.500000000000004
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.76092292e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.520000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.03260199e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.05:0;3:40.9:-44.6:0.2:0.1:0.02:0;4:43.5:-25.7:6.0:6.0:0.04:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.540000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.03260199e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.1:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.560000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.76617513e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.1:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.580000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.3652892e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.1:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.6
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.3652892e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.1:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.01:4,nan,30.62
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.94805412e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.14:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.64
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16563884e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.14:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.661
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16563884e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.14:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.680000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.85437939e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.14:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.700000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.83981164e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:40.9:-44.6:0.3:0.1:0.01:0;4:43.5:-25.6:6.0:6.0:0.14:0;5:21.1:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.720000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-8.38895693e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.740000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.96585807e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.76
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.44588984e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.78
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.44588984e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.8
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.74985804e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.82
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.74985804e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.15:0;5:21.1:-44.5:0.3:0.1:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.842000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.09867517e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.02:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.860000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.02293946e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.02:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.880000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.24366045e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.02:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.900000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.8484259e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.1:0.05:0;3:40.9:-44.6:0.3:0.1:0.00:0;4:43.5:-25.6:6.0:6.0:0.02:0;5:21.1:-44.5:0.2:0.2:0.03:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.2:0.00:4,nan,30.92
