behavior,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_near_x,t
CRUISE,TRACKING,5.55593049,5.556775180681241,91.92525615029281,9.343260456452915,1.5781248859198047,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.66000000000001
CRUISE,TRACKING,5.55593194,5.55679287252306,91.9244489357376,9.454393634751288,1.5779872775173982,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.68
CRUISE,TRACKING,5.55593336,5.556804208879195,91.92365711510934,9.565527157014166,1.5778477234670107,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.7
CRUISE,TRACKING,5.55593475,5.556830695491685,91.92288090522662,9.676661329772077,1.577706143998751,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.72
CRUISE,TRACKING,5.55593611,5.555466105909102,91.92212054038343,9.787781264608192,1.5775624113687128,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.74000000000001
CRUISE,TRACKING,5.55593875,5.555183291871008,91.9213763636002,9.898882268284225,1.5774173586510518,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.76
CRUISE,TRACKING,5.55593875,5.55509467144763,91.92064841283963,10.009981672416053,1.5772714975514637,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.78
CRUISE,TRACKING,5.55594002,5.555130392935081,91.91993673748841,10.12108184412301,1.577124503150475,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.80000000000001
CRUISE,TRACKING,5.55594247,5.555098175219377,91.91924144332866,10.232181446195336,1.5769764410183218,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.82000000000001
CRUISE,TRACKING,5.55594247,5.555322560330478,91.91856266683342,10.343285965511056,1.5768270354386682,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.84
CRUISE,TRACKING,5.55594485,5.555263252729557,91.91790055630355,10.454389412444227,1.5766772126912496,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.86
CRUISE,TRACKING,5.55594485,5.555207952449939,91.91725505439982,10.565491758416307,1.5765278514539585,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.88000000000001
CRUISE,TRACKING,5.555946,5.555236884750468,91.91662614290603,10.676594745922845,1.5763783824942246,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.9
CRUISE,TRACKING,5.55594713,5.556628836701316,91.9160138241926,10.78771601879246,1.5762283619911055,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.92
